id,first_name,last_name,hand,birth_date,country_code,clean_birth_date
100475,Matt,Mitchell,R,19570316,USA,1957-03-16
100476,Nigel,Sears,R,19570404,GBR,1957-04-04
100477,Gianni,Ocleppo,R,19570406,ITA,1957-04-06
100478,Pascal,Deniau,R,19570407,FRA,1957-04-07
100479,Reinhart,Probst,R,19570417,GER,1957-04-17
100480,Josef,Brabenec,R,19570424,CAN,1957-04-24
100481,Roberto,Vizcaino,R,19570425,ESP,1957-04-25
100482,Jochen,Settelmeyer,R,19570507,GER,1957-05-07
100483,Christophe,Casa,R,19570530,FRA,1957-05-30
100484,Pem,Guerry,R,19570606,USA,1957-06-06
100485,Tsuyoshi,Fukui,R,19570622,JPN,1957-06-22
100486,Christophe Roger,Vasselin,R,19570708,FRA,1957-07-08
100487,Renald,Etienne,R,19570714,USA,1957-07-14
100488,Chris,Delaney,R,19570716,USA,1957-07-16
100489,Larry,Stefanki,R,19570723,USA,1957-07-23
100490,Jaroslav,Navratil,R,19570724,CZE,1957-07-24
100491,Alan,Chandronnait,R,19570731,USA,1957-07-31
100492,John,Austin,R,19570731,USA,1957-07-31
100493,Eric,Sherbeck,R,19570807,USA,1957-08-07
100494,John,Picken,R,19570809,CAN,1957-08-09
100495,Wayne,Hampson,R,19570823,AUS,1957-08-23
100496,Charles Buzz,Strode,R,19570905,USA,1957-09-05
100497,Markus,Gunthardt,R,19570910,SUI,1957-09-10
100498,Klaus,Eberhard,R,19570915,GER,1957-09-15
100499,Chris,Mayotte,R,19570916,USA,1957-09-16
100500,Rohun,Beven,R,19570921,GBR,1957-09-21
100501,Gregoire,Rafaitin,R,19570926,FRA,1957-09-26
100502,Vincent,Van Patten,R,19571017,USA,1957-10-17
100503,Lorenzo,Fargas,R,19571019,ESP,1957-10-19
100504,Jerome,Vanier,L,19571102,FRA,1957-11-02
100505,Famiano,Meneschincheri,R,19571113,ITA,1957-11-13
100506,Howard,Schoenfield,R,19571115,USA,1957-11-15
100507,Curt,Stalder,R,19571120,USA,1957-11-20
100508,Peter,Spang,R,19571120,GER,1957-11-20
100509,Joakim,Berner,R,19571121,FIN,1957-11-21
100510,Franco,Merlone,R,19571216,ITA,1957-12-16
100511,Kevin,Manning,R,19571218,USA,1957-12-18
100512,Robert,Reininger,R,19580101,AUT,1958-01-01
100513,Hugo,Roverano,R,19580103,URU,1958-01-03
100514,Manfred,Jungnitsch,R,19580103,GER,1958-01-03
100515,Shlomo,Glickstein,R,19580106,ISR,1958-01-06
100516,Andrew,Jarrett,R,19580109,GBR,1958-01-09
100517,Matt,Doyle,R,19580113,USA,1958-01-13
100518,Ricardo,Acuna,R,19580113,CHI,1958-01-13
100519,Scott,Mccain,R,19580115,USA,1958-01-15
100520,Juan,Farrow,R,19580118,USA,1958-01-18
100521,Doug,Adler,L,19580120,USA,1958-01-20
100522,Chris,Dunk,R,19580123,USA,1958-01-23
100523,Erick,Iskersky,R,19580125,USA,1958-01-25
100524,Shozo,Shiraishi,R,19580127,JPN,1958-01-27
100525,Gilles,Moretton,R,19580210,FRA,1958-02-10
100526,Ricardo,Ycaza,R,19580216,ECU,1958-02-16
100527,Chris,Bradnam,R,19580226,GBR,1958-02-26
100528,Randy,Druz,R,19580226,USA,1958-02-26
100529,Kevin,Curren,R,19580302,USA,1958-03-02
100530,Andreas,Maurer,R,19580308,GER,1958-03-08
100531,Arnaud,Decugis,R,19580325,FRA,1958-03-25
100532,Johan,Kriek,R,19580405,USA,1958-04-05
100533,Paul,Avis,R,19580414,RSA,1958-04-14
100534,Steve,Meister,R,19580421,USA,1958-04-21
100535,Tony,Giammalva,R,19580421,USA,1958-04-21
100536,Fernando,Luna,R,19580424,ESP,1958-04-24
100537,Mike,Brunnberg,R,19580504,USA,1958-05-04
100538,Alejandro,Gattiker,R,19580505,ARG,1958-05-05
100539,Rick,Meyers,R,19580514,USA,1958-05-14
100540,Drew,Gitlin,R,19580526,USA,1958-05-26
100541,Jan,Kallquist,R,19580531,SWE,1958-05-31
100542,Geoff,Macdonald,R,19580605,USA,1958-06-05
100543,Peter,Elter,R,19580610,GER,1958-06-10
100544,Tony,Mmoh,R,19580614,NGR,1958-06-14
100545,Deon,Joubert,L,19580619,RSA,1958-06-19
100546,Eric,Fromm,R,19580627,USA,1958-06-27
100547,Rocky,Royer,R,19580627,USA,1958-06-27
100548,Ivan,Kley,R,19580629,BRA,1958-06-29
100549,Jeff,Lee,R,19580702,USA,1958-07-02
100550,Brad,Guan,R,19580710,AUS,1958-07-10
100551,Brad,Drewett,L,19580719,AUS,1958-07-19
100552,Norbert,Henn,R,19580802,GER,1958-08-02
100553,Nduka,Odizor,R,19580809,NGR,1958-08-09
100554,Matthew,Mcdonald,R,19580811,USA,1958-08-11
100555,Jose Luis,Clerc,R,19580816,ARG,1958-08-16
100556,Brian,Levine,R,19580820,RSA,1958-08-20
100557,Jai,Dilouie,R,19580911,USA,1958-09-11
100558,Rodney,Crowley,R,19580922,USA,1958-09-22
100559,Mike,Gandolfo,R,19581003,USA,1958-10-03
100560,Jacques,Manset,R,19581011,USA,1958-10-11
100561,Peter,Smylie,R,19581011,AUS,1958-10-11
100562,Tom,Cain,R,19581011,USA,1958-10-11
100563,Joel,Hoffman,R,19581014,USA,1958-10-14
100564,Cary,Stansbury,R,19581017,USA,1958-10-17
100565,Lloyd,Bourne,R,19581018,USA,1958-10-18
100566,Hitoshi,Shirato,R,19581019,JPN,1958-10-19
100567,Chip,Hooper,R,19581024,USA,1958-10-24
100568,John,Mattke,R,19581029,USA,1958-10-29
100569,Toru,Yonezawa,R,19581031,JPN,1958-10-31
100570,Marty,Davis,R,19581115,USA,1958-11-15
100571,Mark,Freedman,R,19581119,USA,1958-11-19
100572,Ney,Keller,R,19581202,BRA,1958-12-02
100573,Ron,Hightower,R,19581212,USA,1958-12-12
100574,Peter,Rennert,L,19581226,USA,1958-12-26
100575,Andy,Andrews,R,19590101,USA,1959-01-01
100576,John,Huebner,R,19590112,USA,1959-01-12
100577,Rory,Chappell,R,19590113,RSA,1959-01-13
100578,Brent,Pirow,R,19590206,RSA,1959-02-06
100579,Heinz,Gunthardt,R,19590208,SUI,1959-02-08
100580,Rick,Cowden,R,19590209,USA,1959-02-09
100581,John,Mcenroe,L,19590216,USA,1959-02-16
100582,Tom,Caine,R,19590228,USA,1959-02-28
100583,Jeff,Robbins,R,19590301,USA,1959-03-01
100584,Peter,Lamb,R,19590312,RSA,1959-03-12
100585,Van,Winitsky,L,19590312,USA,1959-03-12
100586,Eliot,Teltscher,R,19590315,USA,1959-03-15
100587,Steve,Guy,R,19590315,NZL,1959-03-15
100588,Pender,Murphy,R,19590319,USA,1959-03-19
100589,Harald,Theissen,R,19590323,GER,1959-03-23
100590,Reid,Freeman,R,19590404,USA,1959-04-04
100591,Matt,Horwitch,R,19590410,USA,1959-04-10
100592,Robert,Vant Hof,R,19590410,USA,1959-04-10
100593,Miloslav,Lacek,L,19590416,CZE,1959-04-16
100594,Kevin,Kerns,R,19590424,USA,1959-04-24
100595,Ronnie,Bathman,R,19590424,SWE,1959-04-24
100596,Bill,Cowan,R,19590428,CAN,1959-04-28
100597,Jay,Lapidus,L,19590501,USA,1959-05-01
100598,Wolfgang,Popp,R,19590519,GER,1959-05-19
100599,Bernard,Boileau,R,19590525,BEL,1959-05-25
100600,Pascal,Portes,R,19590528,FRA,1959-05-28
100601,Ricardo,Sanchez Rueda,R,19590606,ESP,1959-06-06
100602,Vallis,Wilder,R,19590608,USA,1959-06-08
100603,Roland,Stadler,U,19590614,SUI,1959-06-14
100604,Egan,Adams,R,19590615,USA,1959-06-15
100605,Charlie,Fancutt,R,19590617,AUS,1959-06-17
100606,Mike,Bauer,R,19590629,USA,1959-06-29
100607,Eduardo,Bengoechea,R,19590702,ARG,1959-07-02
100608,John,Benson,R,19590702,USA,1959-07-02
100609,Zoltan,Kuharszky,R,19590708,HUN,1959-07-08
100610,Eduard,Pana,R,19590717,ROU,1959-07-17
100611,Mel,Purcell,R,19590718,USA,1959-07-18
100612,Alvaro,Margets,R,19590726,ESP,1959-07-26
100613,Clarke,Diehl,R,19590728,USA,1959-07-28
100614,Massimo,Grassotti,R,19590808,ITA,1959-08-08
100615,Gianluca,Rinaldini,R,19590810,ITA,1959-08-10
100616,Andy,Kohlberg,L,19590817,USA,1959-08-17
100617,Bud,Schultz,R,19590821,USA,1959-08-21
100618,Leif,Shiras,R,19590821,USA,1959-08-21
100619,George,Kalovelonis,R,19590823,GRE,1959-08-23
100620,Eduardo,Osta,L,19590904,ESP,1959-09-04
100621,Larry,Barnett,R,19590904,USA,1959-09-04
100622,Patrizio,Parrini,R,19590905,ITA,1959-09-05
100623,Roger,Knapp,L,19590907,USA,1959-09-07
100624,Derek,Tarr,L,19590915,USA,1959-09-15
100625,Scott,Lipton,L,19590915,USA,1959-09-15
100626,Andy,Garcia,R,19590929,USA,1959-09-29
100627,George,Jarck,R,19591010,USA,1959-10-10
100628,Michiel,Schapers,R,19591011,NED,1959-10-11
100629,Tiger,Buford,R,19591021,USA,1959-10-21
100630,Gustavo,Guerrero,L,19591022,ARG,1959-10-22
100631,Tim,Wilkison,L,19591123,USA,1959-11-23
100632,Rolando,Vazquez,R,19591127,USA,1959-11-27
100633,Scott,Bondurant,R,19591205,USA,1959-12-05
100634,Larry,Gottfried,R,19591208,USA,1959-12-08
100635,Mark,Dickson,R,19591208,USA,1959-12-08
100636,Gustavo,Tiberti,R,19591211,ARG,1959-12-11
100637,Stefan,Hermann,R,19591213,GER,1959-12-13
100638,David,Mustard,L,19591229,NZL,1959-12-29
100639,Blaine,Willenborg,R,19600104,USA,1960-01-04
100640,Stefan,Simonsson,R,19600105,SWE,1960-01-05
100641,Jan,Van Langendonck,R,19600110,BEL,1960-01-10
100642,Juan Carlos,Yunis,R,19600117,ARG,1960-01-17
100643,Remi,Osho,R,19600119,NGR,1960-01-19
100644,Alexander,Zverev,R,19970420,GER,1997-04-20
100645,Huub,Van Boeckel,R,19600125,NED,1960-01-25
100646,Claudio,Panatta,R,19600202,ITA,1960-02-02
100647,Kiyotaka,Tachibana,R,19600202,JPN,1960-02-02
100648,Sadiq,Abdullahi,R,19600202,NGR,1960-02-02
100649,David,Dowlen,R,19600203,USA,1960-02-03
100650,Dirk,Vestweber,R,19600213,GER,1960-02-13
100651,Alejandro,Ganzabal,R,19600216,ARG,1960-02-16
100652,Cassio,Motta,R,19600222,BRA,1960-02-22
100653,Andres,Gomez,L,19600227,ECU,1960-02-27
100654,Ray,Disco,R,19600304,USA,1960-03-04
100655,Fritz,Buehning,R,19600305,USA,1960-03-05
100656,Ivan,Lendl,R,19600307,USA,1960-03-07
100657,Mike,Leach,L,19600309,USA,1960-03-09
100658,Andy,Gordon,R,19600316,USA,1960-03-16
100659,Helmar,Stiegler,R,19600318,AUT,1960-03-18
100660,Bob,Green,R,19600325,USA,1960-03-25
100661,Damir,Keretic,R,19600326,GER,1960-03-26
100662,Javier,Contreras,R,19600327,MEX,1960-03-27
100663,Marcel,Freeman,R,19600330,USA,1960-03-30
100664,Stephan,Medem,L,19600402,SUI,1960-04-02
100665,Andy,Avrams,R,19600403,USA,1960-04-03
100666,Ross,Dubbins,R,19600404,USA,1960-04-04
100667,Per,Hjertquist,R,19600406,SWE,1960-04-06
100668,Jeff,Arons,R,19600407,USA,1960-04-07
100669,Charles Bud,Cox,R,19600411,USA,1960-04-11
100670,Thomas,Renz,R,19600415,GER,1960-04-15
100671,Guillermo,Stevens,R,19600422,MEX,1960-04-22
100672,Derek,Segal,R,19600507,RSA,1960-05-07
100673,Robbie,Venter,L,19600507,RSA,1960-05-07
100674,Jeff,Turpin,R,19600513,USA,1960-05-13
100675,John,Mccurdy,R,19600513,AUS,1960-05-13
100676,Yannick,Noah,R,19600518,FRA,1960-05-18
100677,Bob,Blazekovic,R,19600526,USA,1960-05-26
100678,Bill,Gilmour,R,19600529,AUS,1960-05-29
100679,Jeremy,Dier,R,19600530,GBR,1960-05-30
100680,Peter,Johnston,L,19600601,AUS,1960-06-01
100681,Morris Skip,Strode,R,19600605,USA,1960-06-05
100682,Ernie,Fernandez,R,19600608,PUR,1960-06-08
100683,Robert,Crames,R,19600621,USA,1960-06-21
100684,Andreas,Muschik,R,19600710,GER,1960-07-10
100685,Martin,Guntrip,R,19600718,GBR,1960-07-18
100686,Karl,Richter,L,19600721,USA,1960-07-21
100687,Delayne,Howell,R,19600727,USA,1960-07-27
100688,Mike,Benson,R,19600801,USA,1960-08-01
100689,Tim,Mayotte,R,19600803,USA,1960-08-03
100690,Marco,Armellini,R,19600817,ITA,1960-08-17
100691,Ivo,Werner,R,19600819,GER,1960-08-19
100692,Greg,Amaya,R,19600823,USA,1960-08-23
100693,James,Rubin,R,19600829,USA,1960-08-29
100694,Eric,Riley,R,19600831,USA,1960-08-31
100695,Tim,Downey,R,19600831,USA,1960-08-31
100696,Mark,Buckley,R,19600901,USA,1960-09-01
100697,Choon Ho,Kim,R,19600902,KOR,1960-09-02
100698,Young Dae,Jeon,R,19601004,KOR,1960-10-04
100699,Chris,Johnstone,R,19601012,AUS,1960-10-12
100700,Heinz,Gildemeister,R,19601018,CHI,1960-10-18
100701,Marko,Ostoja,R,19601020,CRO,1960-10-20
100702,Sean,Brawley,R,19601024,USA,1960-10-24
100703,Randy,Nixon,R,19601105,USA,1960-11-05
100704,Billy,Nealon,L,19601111,USA,1960-11-11
100705,Erik,Vant Hof,R,19601112,USA,1960-11-12
100706,Mike,Howard,R,19601114,USA,1960-11-14
100707,Mark,Witsken,R,19601130,USA,1960-11-30
100708,Kevin,Mcclintic,R,19601201,USA,1960-12-01
100709,Greg,Neuhart,R,19601202,USA,1960-12-02
100710,Phil,Lehnhoff,R,19601208,USA,1960-12-08
100711,Pedro,Rebolledo,R,19601217,CHI,1960-12-17
100712,Tres,Cushing,R,19601225,USA,1960-12-25
100713,John,Fitzgerald,R,19601228,AUS,1960-12-28
100714,Broderick,Dyke,L,19601231,AUS,1960-12-31
100715,Jim,Gurfein,L,19610104,USA,1961-01-04
100716,Norm,Schellenger,R,19610112,USA,1961-01-12
100717,Tim,Robson,R,19610114,GBR,1961-01-14
100718,Paul,Crozier,R,19610121,USA,1961-01-21
100719,Juan,Avendano,R,19610129,ESP,1961-01-29
100720,Ted,Erck,R,19610214,USA,1961-02-14
100721,Wolfgang,Baerenthaler,R,19610215,AUT,1961-02-15
100722,Michael,Fancutt,R,19610220,AUS,1961-02-20
100723,Jacques,Hervet,R,19610225,FRA,1961-02-25
100724,Gary,Niebur,L,19610309,USA,1961-03-09
100725,Michael,Mortensen,R,19610312,DEN,1961-03-12
100726,Greg,Whitecross,R,19610315,AUS,1961-03-15
100727,Raul Antonio,Viver,L,19610317,ECU,1961-03-17
100728,Todd,Nelson,R,19610318,USA,1961-03-18
100729,Fernando,Soler,R,19610327,ESP,1961-03-27
100730,Florin,Segarceanu,R,19610329,ROU,1961-03-29
100731,Hector,Ortiz,R,19610402,MEX,1961-04-02
100732,Ricardo,Rivera,R,19610408,ARG,1961-04-08
100733,Woo Ryong,Lee,R,19610408,KOR,1961-04-08
100734,Andy,Krantz,R,19610411,USA,1961-04-11
100735,Stevenson,Clarke,R,19610413,USA,1961-04-13
100736,Hugo,Nunez,R,19610414,ECU,1961-04-14
100737,Gary,Lemon,R,19610416,USA,1961-04-16
100738,Schalk,Van Der Merwe,R,19610416,RSA,1961-04-16
100739,Miguel,Margets,R,19610420,ESP,1961-04-20
100740,Dan,Cassidy,R,19610429,USA,1961-04-29
100741,Darrell,Smith,R,19610430,USA,1961-04-30
100742,Christo,Steyn,R,19610501,RSA,1961-05-01
100743,Mike,Conroy,R,19610502,USA,1961-05-02
100744,Peter,Doohan,R,19610502,AUS,1961-05-02
100745,Stefan,Reich,R,19610504,GER,1961-05-04
100746,Brett,Buffington,R,19610505,USA,1961-05-05
100747,Glenn,Layendecker,L,19610509,USA,1961-05-09
100748,Frank,Schafer,R,19610512,GER,1961-05-12
100749,Dave,Siegler,R,19610531,USA,1961-05-31
100750,Tracy,Fenelon,R,19610601,USA,1961-06-01
100751,Roberto,Saad,R,19610603,ARG,1961-06-03
100752,Ramesh,Krishnan,R,19610605,IND,1961-06-05
100753,Juan Carlos,Ayala,R,19610618,CHI,1961-06-18
100754,Rafael,Avalos Brenes,R,19610621,CRC,1961-06-21
100755,Mark,Blincow,R,19610701,GBR,1961-07-01
100756,David,Sammel,R,19610705,RSA,1961-07-05
100757,Anders,Jarryd,R,19610713,SWE,1961-07-13
100758,John,Van Nostrand,R,19610717,USA,1961-07-17
100759,Danie,Visser,L,19610726,RSA,1961-07-26
100760,Mark,Pinchoff,R,19610729,USA,1961-07-29
100761,Danny,Saltz,R,19610730,USA,1961-07-30
100762,Freddie,Sauer,R,19610802,RSA,1961-08-02
100763,Brad,Gilbert,R,19610809,USA,1961-08-09
100764,Gabriel,Urpi,R,19610816,ESP,1961-08-16
100765,Rodney,Harmon,R,19610816,USA,1961-08-16
100766,Craig,Kardon,R,19610825,USA,1961-08-25
100767,Rudiger,Vogel,R,19610831,GER,1961-08-31
100768,Nick,Brown,R,19610903,GBR,1961-09-03
100769,Mario,Martinez,R,19610912,BOL,1961-09-12
100770,Peter,Moraing,R,19610913,GER,1961-09-13
100771,Kelvin,Belcher,R,19610920,USA,1961-09-20
100772,Kelly,Evernden,R,19610921,NZL,1961-09-21
100773,Brian,Joelson,R,19610930,USA,1961-09-30
100774,Thomas,Stalhandske,R,19611002,ARG,1961-10-02
100775,Tian C,Viljoen,R,19611004,RSA,1961-10-04
100776,Tomm,Warneke,R,19611009,USA,1961-10-09
100777,Doug,Stone,R,19611010,USA,1961-10-10
100778,Joe,Leytze,R,19611014,USA,1961-10-14
100779,Kevin,Moir,R,19611014,RSA,1961-10-14
100780,Mike,De Palmer,L,19611017,USA,1961-10-17
100781,Bernhard,Pils,R,19611020,AUT,1961-10-20
100782,Pablo,Arraya,R,19611021,PER,1961-10-21
100783,Mark,Mees,R,19611026,USA,1961-10-26
100784,Darcy,Carroll,R,19611102,USA,1961-11-02
100785,Jesus,Colas,R,19611111,ESP,1961-11-11
100786,Marcus,Schur,R,19611114,GER,1961-11-14
100787,Dale,Houston,R,19611115,AUS,1961-11-15
100788,Joseph,Russell,R,19611122,USA,1961-11-22
100789,Ivan,Dupasquier,R,19611123,SUI,1961-11-23
100790,Bruce,Derlin,L,19611128,NZL,1961-11-28
100791,Bruce,Brescia,R,19611201,USA,1961-12-01
100792,Adrian,Marcu,R,19611203,ROU,1961-12-03
100793,Stephane,Bonneau,R,19611208,CAN,1961-12-08
100794,Srinivasan,Vasudevan,R,19620104,IND,1962-01-04
100795,Alvaro,Jordan,R,19620108,COL,1962-01-08
100796,Ahmed,El Mehelmy,R,19620125,EGY,1962-01-25
100797,Ben,Testerman,L,19620202,USA,1962-02-02
100798,Howard,Sands,R,19620205,USA,1962-02-05
100799,Carlos,Castellan,R,19620208,ARG,1962-02-08
100800,Diego,Perez,R,19620209,URU,1962-02-09
100801,Richard,Akel,L,19620212,USA,1962-02-12
100802,Charles,Honey,R,19620213,RSA,1962-02-13
100803,Stefan,Svensson,R,19620217,SWE,1962-02-17
100804,Henri,De Wet,R,19620301,RSA,1962-03-01
100805,Mark,Groetsch,R,19620306,USA,1962-03-06
100806,Paul,Lobban,R,19620310,RSA,1962-03-10
100807,Marcelo,Hennemann,R,19620311,BRA,1962-03-11
100808,Peter,Pfannkoch,R,19620317,GER,1962-03-17
100809,Juan,Aguilera,R,19620322,ESP,1962-03-22
100810,Paul,Chamberlin,R,19620326,USA,1962-03-26
100811,Michael,Brandt,R,19620405,GER,1962-04-05
100812,Gerald,Mild,R,19620408,AUT,1962-04-08
100813,Uwe,Schumann,R,19620408,GER,1962-04-08
100814,Joan,Roura Agusti,R,19620415,ESP,1962-04-15
100815,David,Pate,R,19620416,USA,1962-04-16
100816,Joshua,Sarner,R,19620422,USA,1962-04-22
100817,Mark,Basham,L,19620424,USA,1962-04-24
100818,Vaughn,Bryan,R,19620424,USA,1962-04-24
100819,Daniel,Montes De Oca,R,19620426,URU,1962-04-26
100820,Thierry,Pham,R,19620428,FRA,1962-04-28
100821,Hans,Simonsson,R,19620501,SWE,1962-05-01
100822,John,Losito,R,19620502,USA,1962-05-02
100823,Steven,Matthews,R,19620502,GBR,1962-05-02
100824,Peter,Bastiansen,R,19620503,DEN,1962-05-03
100825,Hugo,Chapacu,R,19620505,PAR,1962-05-05
100826,Juan Antonio,Rodriguez,R,19620505,ESP,1962-05-05
100827,Jean Luc,Cotard,R,19620507,FRA,1962-05-07
100828,John,Davis,R,19620518,USA,1962-05-18
100829,Jan,Gunnarsson,R,19620530,SWE,1962-05-30
100830,Gary,Donnelly,R,19620603,USA,1962-06-03
100831,Rick,Rudeen,R,19620605,USA,1962-06-05
100832,Constantinos,Efremoglou,R,19620606,GRE,1962-06-06
100833,Marc,Flur,R,19620608,USA,1962-06-08
100834,Karsten,Schulz,R,19620609,GER,1962-06-09
100835,Hans Dieter,Beutel,R,19620612,GER,1962-06-12
100836,Glenn,Michibata,R,19620613,CAN,1962-06-13
100837,Jeremy,Bates,R,19620619,GBR,1962-06-19
100838,Steve,Wood,R,19620625,AUS,1962-06-25
100839,Laird,Dunlop,R,19620628,CAN,1962-06-28
100840,Mark,Wooldridge,R,19620707,USA,1962-07-07
100841,Jin Sun,Yoo,R,19620712,KOR,1962-07-12
100842,Randolf,Scheller,R,19620714,GER,1962-07-14
100843,Fred,Viancos,R,19620716,USA,1962-07-16
100844,Jerome,Potier,L,19620718,FRA,1962-07-18
100845,Scott,Zaccaria,R,19620726,USA,1962-07-26
100846,Ted,Farnsworth,R,19620730,USA,1962-07-30
100847,Jon,Kamisar,R,19620801,USA,1962-08-01
100848,Alberto,Tous,R,19620803,ESP,1962-08-03
100849,David,Graham,R,19620804,AUS,1962-08-04
100850,Wayne,Hearn,R,19620805,USA,1962-08-05
100851,Simon,Bartram,R,19620807,CAN,1962-08-07
100852,Howard,Herr,R,19620816,RSA,1962-08-16
100853,Dong Wook,Song,L,19620820,KOR,1962-08-20
100854,Leighton,Alfred,L,19620827,GBR,1962-08-27
100855,Scott,Davis,R,19620827,USA,1962-08-27
100856,Ron,Erskine,R,19620903,USA,1962-09-03
100857,Sergio,Casal,R,19620908,ESP,1962-09-08
100858,Hans,Fredborg,R,19620912,SWE,1962-09-12
100859,Robert,Casey C100,R,19620916,AUS,1962-09-16
100860,William,Notar,R,19620929,USA,1962-09-29
100861,Rob,Loud,R,19621005,USA,1962-10-05
100862,Gus,Andersen,R,19621010,USA,1962-10-10
100863,Gustavo,Luza,R,19621011,ARG,1962-10-11
100864,Martin,Wostenholme,R,19621011,CAN,1962-10-11
100865,Marcelo,Ingaramo,L,19621013,ARG,1962-10-13
100866,Shahar,Perkiss,R,19621014,ISR,1962-10-14
100867,Mike,Smith,R,19621016,USA,1962-10-16
100868,Craig A,Miller,R,19621018,AUS,1962-10-18
100869,Jon,Sorbo,R,19621019,USA,1962-10-19
100870,Christo,Van Rensburg,R,19621023,RSA,1962-10-23
100871,Laurie,Warder,R,19621023,AUS,1962-10-23
100872,Rill,Baxter,R,19621026,USA,1962-10-26
100873,Oliver,Freund,R,19621107,GER,1962-11-07
100874,Peter Franz,Schweyer,R,19621119,GER,1962-11-19
100875,Polo,Cowan,R,19621120,USA,1962-11-20
100876,Bong Soo,Kim,R,19621130,KOR,1962-11-30
100877,Brett,Dickinson,R,19621204,USA,1962-12-04
100878,Christoph,Zipf,R,19621205,GER,1962-12-05
100879,Klaus,Weitzenburger,R,19621212,GER,1962-12-12
100880,Russell,Barlow,L,19621218,AUS,1962-12-18
100881,Mike,Pazourek,R,19621220,USA,1962-12-20
100882,David,Livingston,R,19621229,USA,1962-12-29
100883,Christophe,Bernelle,R,19621231,FRA,1962-12-31
100884,Steve,Shaw,R,19630101,GBR,1963-01-01
100885,Chris,Schoop,R,19630102,USA,1963-01-02
100886,Gregg,Hill,R,19630104,USA,1963-01-04
100887,Eric,Korita,R,19630113,USA,1963-01-13
100888,Jarek,Srnensky,R,19630116,SUI,1963-01-16
100889,Joe,De Foor,R,19630202,USA,1963-02-02
100890,Rashid,Malik,R,19630202,PAK,1963-02-02
100891,Rob,Mitchell,R,19630216,USA,1963-02-16
100892,Alexandre,Hocevar,R,19630219,BRA,1963-02-19
100893,Joakim,Nystrom,R,19630220,SWE,1963-02-20
100894,Francesco,Cancellotti,R,19630227,ITA,1963-02-27
100895,Peter,Kolaric,R,19630301,USA,1963-03-01
100896,Miguel,Nido,R,19630308,PUR,1963-03-08
100897,Craig D,Miller,R,19630310,USA,1963-03-10
100898,Robinson,Ureta,R,19630310,CHI,1963-03-10
100899,Jorgen,Windahl,R,19630312,SWE,1963-03-12
100900,Josef,Cihak,R,19630319,CZE,1963-03-19
100901,Paul,Annacone,R,19630320,USA,1963-03-20
100902,Christian,Jessel,R,19630322,GER,1963-03-22
100903,Mike,Lee,R,19630322,USA,1963-03-22
100904,George,Bezecny,R,19630324,USA,1963-03-24
100905,Sammy,Giammalva Jr,R,19630324,USA,1963-03-24
100906,Antony,Emerson,R,19630329,AUS,1963-03-29
100907,Luca,Bottazzi,R,19630401,ITA,1963-04-01
100908,Tobias,Svantesson,R,19630401,SWE,1963-04-01
100909,Stefan,Heckmanns,R,19630406,GER,1963-04-06
100910,Magnus,Tideman,R,19630409,SWE,1963-04-09
100911,Dominik Guido,Utzinger,R,19630412,SUI,1963-04-12
100912,John,Slater,R,19630412,GBR,1963-04-12
100913,Peter,Carlsson,L,19630413,SWE,1963-04-13
100914,Jean Marc,Piacentile,R,19630418,FRA,1963-04-18
100915,Nick,Mantzouris,R,19630419,USA,1963-04-19
100916,Armin,Kopf,R,19630423,GER,1963-04-23
100917,Nelson,Aerts,R,19630425,BRA,1963-04-25
100918,Harald,Rittersbacher,R,19630427,GER,1963-04-27
100919,Khalid,Outaleb,R,19630427,MAR,1963-04-27
100920,Robert,Seguso,R,19630501,USA,1963-05-01
100921,Patrice,Kuchna,R,19630510,FRA,1963-05-10
100922,Roberto,Arguello,U,19630512,ARG,1963-05-12
100923,Wally,Masur,R,19630513,AUS,1963-05-13
100924,Jorge,Lozano,R,19630517,MEX,1963-05-17
100925,Mark,Murphy,R,19630519,USA,1963-05-19
100926,Ken,Flach,R,19630524,USA,1963-05-24
100927,Chris,Mcgarey,R,19630527,USA,1963-05-27
100928,Barry,Moir,R,19630601,RSA,1963-06-01
100929,Rostislav,Piskacek,R,19630602,CZE,1963-06-02
100930,Paul,Vojtischek,R,19630613,GER,1963-06-13
100931,Andrew,Burrow,R,19630617,RSA,1963-06-17
100932,Denys,Maasdorp,R,19630617,RSA,1963-06-17
